CO,NO2,Temperature,Humidity
2.67,73.08,22.15,21.18
2.28,69.54,35.36,80.18
9.79,68.18,4.0,76.99
9.53,76.04,34.01,30.95
0.84,64.45,17.37,52.33
8.14,22.66,34.42,19.27
7.08,99.45,20.89,75.21
9.25,31.39,34.82,98.17
9.71,25.78,17.22,73.77
1.27,12.01,7.79,50.49
6.63,40.84,30.98,50.36
1.44,82.89,24.01,27.75
1.58,98.43,19.79,54.56
6.09,67.3,24.44,26.23
4.42,76.65,18.88,11.19
1.23,41.87,37.39,82.89
0.4,67.09,9.33,16.29
5.36,21.98,3.49,97.22
0.86,25.69,5.43,54.16
1.63,36.93,38.09,69.73
5.55,7.45,29.69,52.28
9.54,18.2,25.8,48.09
2.42,61.08,31.38,45.26
3.07,81.07,30.08,81.35
7.47,35.1,25.4,68.84
6.22,65.89,39.05,36.02
6.02,6.44,24.14,55.05
4.22,17.04,38.58,82.39
9.11,42.47,14.84,79.63
0.25,10.42,28.9,11.31
5.29,88.0,13.45,62.58
2.9,95.86,18.59,89.79
2.75,56.49,9.85,99.58
4.65,88.8,22.53,34.92
1.02,55.03,29.59,83.8
7.94,79.7,19.42,13.37
4.58,79.33,6.12,46.95
4.27,59.34,23.46,29.94
0.75,5.68,22.87,85.14
5.78,60.69,11.7,18.83
8.54,79.98,5.33,78.86
1.41,77.47,9.94,51.22
6.06,26.91,26.62,68.33
2.38,74.03,32.18,52.32
7.25,10.58,16.82,68.56
8.3,74.68,36.99,70.67
2.68,11.35,23.92,86.47
4.89,76.73,7.46,32.6
0.16,26.76,15.38,87.34
7.85,94.64,28.77,52.08
2.94,31.59,5.03,98.78
3.92,85.7,23.69,70.23
5.6,25.61,5.8,32.36
1.42,23.43,21.15,96.71
2.2,32.36,0.97,99.45
4.1,97.56,32.0,31.96
1.78,36.96,31.94,26.1
9.02,31.7,9.67,48.27
8.8,29.62,12.52,66.31
0.44,46.52,18.82,70.11
6.31,29.12,3.5,19.73
5.09,76.52,28.83,43.04
1.35,75.92,36.37,71.65
7.45,45.37,15.96,12.73
3.74,24.58,14.24,63.14
8.06,24.59,6.67,49.4
4.63,13.78,27.06,53.27
8.48,96.64,34.15,26.8
2.11,83.41,37.92,41.86
6.49,75.25,17.11,58.89
2.41,52.65,13.34,17.28
4.64,33.95,25.4,82.62
8.59,64.22,10.69,77.93
1.04,83.49,28.87,33.42
7.01,53.2,28.3,96.27
8.93,49.65,21.64,54.96
4.95,35.84,13.28,31.22
4.24,81.46,27.75,42.57
5.54,7.97,35.58,94.94
0.17,82.33,15.11,59.99
3.91,62.73,26.99,16.12
1.34,40.73,8.24,73.81
7.4,54.65,9.18,39.25
5.63,22.03,32.16,43.37
9.82,24.13,39.61,35.36
2.48,97.29,8.54,96.11
3.47,80.49,29.53,40.12
1.45,63.3,9.66,26.42
7.1,68.31,9.77,13.34
3.39,31.15,26.24,18.49
1.9,5.51,29.97,56.14
9.84,20.21,37.04,16.09
5.78,12.08,22.45,82.22
8.21,92.52,26.48,66.37
3.14,33.89,39.55,38.96
1.46,76.88,32.38,77.74
5.62,92.41,23.18,43.02
6.95,13.22,7.81,89.59
4.27,79.46,1.87,40.85
1.43,10.38,23.03,98.61
3.54,65.02,4.62,61.13
3.87,19.39,14.0,41.94
0.81,96.82,5.45,43.7
8.72,80.02,21.47,25.39
5.22,97.18,19.26,67.46
4.66,88.98,33.15,97.81
1.76,38.97,1.03,31.1
8.71,54.26,12.33,56.56
6.88,19.25,31.37,48.46
1.91,8.15,9.82,87.21
1.2,13.71,31.91,92.32
8.87,90.28,21.12,20.74
6.22,24.85,39.42,81.73
3.72,65.17,6.18,28.91
4.15,89.35,2.73,30.53
4.85,67.35,20.87,96.1
1.36,76.56,14.32,69.96
2.91,94.97,19.07,67.98
8.11,28.45,14.48,77.85
0.6,13.62,5.55,46.56
1.95,7.59,31.42,86.69
4.57,68.61,3.18,67.28
3.68,39.09,14.66,91.73
1.61,45.3,27.67,94.62
3.53,83.22,34.23,50.85
2.57,15.08,32.25,66.72
2.73,12.53,36.59,29.74
5.68,65.21,24.47,72.54
4.12,65.38,17.35,83.64
2.37,67.69,9.88,32.22
6.17,98.15,6.6,95.76
4.58,47.7,9.36,54.12
5.22,87.68,36.16,29.04
3.08,89.8,11.27,42.01
4.52,37.58,3.52,67.55
2.81,26.3,18.24,29.63
6.43,81.85,15.76,86.9
3.11,68.47,0.05,31.79
6.5,89.05,33.13,77.53
0.97,33.91,37.66,13.64
7.86,38.53,31.47,75.74
5.67,52.87,19.65,75.95
8.2,59.42,16.03,50.85
5.2,6.44,8.18,60.96
7.46,41.19,17.5,45.35
0.87,94.83,37.07,27.8
2.09,21.27,32.32,71.55
6.2,70.22,20.54,55.26
5.03,21.05,27.79,70.3
7.19,87.44,22.43,28.17
7.85,7.36,12.6,58.89
0.87,97.69,11.3,83.17
6.52,68.24,24.51,45.84
9.18,78.07,17.17,63.68
3.92,94.08,33.8,79.89
2.54,67.99,33.17,80.42
9.18,40.33,38.26,71.54
1.38,61.99,18.28,23.96
0.48,42.66,20.71,25.89
6.35,43.39,35.44,52.51
5.92,67.03,14.0,44.76
3.63,8.45,33.6,53.64
0.75,47.03,9.57,33.07
7.37,8.4,13.2,54.96
0.99,48.58,18.56,24.43
2.43,97.68,4.59,45.54
7.78,68.16,19.29,92.24
2.93,40.22,14.63,68.31
0.2,12.44,5.28,93.55
0.44,24.19,2.02,36.11
8.27,57.33,32.02,39.5
1.75,15.22,26.56,21.66
2.03,32.12,37.44,57.23
6.95,19.65,30.19,40.87
8.88,16.09,31.6,50.41
7.56,67.59,31.1,20.16
2.67,24.63,25.53,43.49
7.27,29.42,1.01,83.2
7.47,52.75,12.49,87.55
7.24,47.6,32.14,86.79
8.81,46.55,33.47,69.19
8.73,64.21,26.11,77.93
2.43,48.58,0.26,81.13
4.04,21.75,24.68,55.62
7.88,89.18,27.18,19.87
7.78,32.02,5.01,80.41
4.45,21.61,21.53,56.22
0.43,71.41,22.64,19.71
4.43,59.62,38.01,51.32
5.33,76.38,18.37,90.94
0.86,79.39,30.79,15.77
1.51,29.03,1.07,48.81
2.77,59.67,32.42,29.39
0.64,38.4,10.49,24.4
7.88,11.36,7.8,34.75
1.67,96.45,32.12,89.92
7.37,74.84,9.49,55.72
1.49,38.95,35.68,21.98
9.76,13.55,37.44,99.09
2.33,67.35,35.04,39.53
3.41,40.39,22.74,38.66
4.91,22.05,37.89,92.52
9.23,9.01,17.74,46.54
5.12,80.05,13.53,31.16
9.11,50.73,2.91,13.49
3.84,8.44,39.28,39.5
4.62,21.32,34.91,94.66
7.26,30.53,1.8,47.37
7.83,10.78,31.5,70.68
1.81,62.6,4.5,15.82
4.39,52.36,25.69,12.57
3.27,58.75,2.64,10.99
1.75,91.48,32.6,70.61
8.64,67.0,14.09,47.59
9.56,18.76,0.08,89.79
3.75,49.84,29.06,14.69
7.34,8.2,30.63,18.32
7.12,75.81,34.66,83.01
3.43,74.79,35.35,33.62
9.99,50.8,6.5,60.34
8.53,31.87,1.56,93.81
3.86,65.13,20.11,54.0
6.02,99.04,28.45,19.35
6.81,86.99,11.59,18.31
4.43,68.98,16.78,76.03
5.76,48.82,3.25,83.73
2.62,19.62,13.86,19.47
4.38,35.41,39.31,66.46
9.51,20.06,11.13,89.64
5.83,27.58,38.35,56.06
7.83,48.59,37.34,12.45
5.58,26.72,18.9,97.32
9.28,11.42,0.45,58.81
9.95,46.08,16.69,69.43
2.64,22.86,9.66,26.03
2.27,86.62,7.05,16.08
7.95,37.67,35.65,11.92
8.84,89.27,4.97,13.73
6.46,89.52,25.13,80.31
1.99,74.32,37.15,34.25
1.58,28.44,37.48,27.19
9.58,28.8,25.25,46.15
5.47,7.3,35.88,53.67
0.57,17.8,28.66,20.4
4.57,5.22,29.2,23.4
1.31,61.18,36.19,82.38
1.07,51.61,24.33,41.67
6.22,34.66,25.78,86.59
3.29,52.32,23.4,95.12
5.26,97.71,11.11,39.2
4.45,24.05,21.32,62.83
6.52,21.18,9.37,59.19
0.32,99.11,9.25,97.22
2.95,19.53,21.88,43.32
2.38,24.97,22.99,37.33
2.02,29.59,21.02,44.54
2.29,92.82,33.1,11.88
6.26,87.69,5.67,54.6
4.53,70.32,29.07,14.56
0.76,48.81,0.77,90.01
5.71,11.49,4.93,80.52
3.32,44.15,38.0,95.4
2.86,58.2,2.52,57.71
3.8,63.65,36.19,40.59
0.3,22.13,31.82,14.52
5.7,84.05,3.99,71.64
0.62,29.97,12.28,95.72
5.69,79.09,39.58,52.34
0.86,69.56,0.93,62.94
2.18,52.28,27.19,11.59
5.03,21.3,17.48,34.35
1.17,85.66,13.15,46.73
8.49,33.01,30.18,54.52
0.53,84.23,15.79,92.09
6.5,83.56,7.37,94.71
7.34,27.0,22.45,17.03
9.5,75.19,18.87,35.95
3.38,65.77,11.81,20.72
8.39,37.55,36.42,49.86
5.26,97.75,3.09,41.56
1.36,66.34,8.34,47.48
3.77,61.37,25.49,62.07
6.75,10.86,27.58,14.93
3.85,79.59,36.25,53.85
8.18,6.45,29.6,56.78
7.01,40.88,25.35,95.27
2.09,75.06,17.35,87.98
7.32,5.56,15.21,33.15
8.86,57.83,5.91,92.71
2.44,20.88,9.04,95.66
1.95,39.07,15.75,89.01
2.65,88.45,18.02,18.82
3.41,94.98,11.0,25.76
4.59,6.32,30.46,32.07
8.54,16.01,13.42,20.52
3.43,88.45,0.54,25.94
2.63,35.66,11.29,80.75
9.69,5.93,6.81,61.61
1.08,24.17,23.26,45.7
5.95,84.39,38.75,80.51
0.99,17.55,31.7,77.27
0.71,78.89,15.3,23.65
0.56,80.95,1.5,14.82
9.12,60.3,39.08,52.35
0.86,76.04,11.52,94.46
1.61,13.71,18.69,29.64
3.37,72.65,4.56,77.12
6.11,61.81,6.53,88.73
6.63,90.13,2.36,70.33
8.95,42.57,17.36,52.27
8.1,64.7,0.12,17.84
5.03,81.39,29.86,21.88
4.16,70.87,22.57,71.65
3.07,65.17,27.23,33.0
5.68,99.43,17.23,33.79
7.53,42.73,31.35,94.97
7.44,88.96,29.72,10.78
2.15,59.6,24.7,43.91
7.25,46.34,19.77,94.12
1.9,19.05,10.22,77.25
5.27,20.21,33.81,51.13
6.88,52.36,38.6,64.41
9.6,66.03,27.29,52.67
8.36,26.99,25.17,82.29
7.44,44.0,11.08,52.47
9.23,18.31,7.64,52.92
1.09,34.49,36.87,37.11
7.6,35.88,18.34,68.82
6.56,32.7,26.15,71.89
9.67,18.67,20.98,96.85
3.64,23.17,0.81,82.06
0.14,37.69,19.89,16.72
7.64,48.16,29.27,13.81
4.75,49.36,32.36,17.32
2.85,81.09,22.88,35.18
8.39,55.79,10.91,71.37
0.18,40.55,12.97,56.26
7.33,55.91,10.08,21.27
4.43,39.51,2.61,22.84
3.65,5.16,10.92,24.08
9.62,99.22,20.24,32.87
3.17,52.88,24.49,19.7
7.78,51.31,4.98,14.04
8.52,38.35,35.59,15.54
9.72,70.74,12.17,41.97
9.39,72.64,3.5,66.33
2.71,50.66,36.63,61.35
4.65,10.31,17.83,36.92
7.44,67.14,27.39,79.07
1.83,83.86,36.81,14.98
3.68,77.15,31.14,38.97
0.67,29.03,5.23,42.62
3.99,47.62,17.16,24.88
8.69,38.23,13.74,68.99
3.96,40.0,22.86,93.87
7.97,72.73,11.53,33.78
5.27,79.72,39.32,21.24
3.7,58.99,6.15,31.35
1.39,50.67,34.05,32.3
8.92,17.49,35.91,47.57
2.82,60.0,29.4,60.35
2.6,87.26,39.88,16.61
1.32,50.2,17.74,43.33
4.5,20.01,3.28,46.81
3.68,12.24,16.93,47.85
8.39,38.46,0.9,73.41
9.4,72.32,9.42,51.23
3.04,89.01,8.42,35.9
5.78,57.5,27.55,98.25
0.62,56.97,1.36,84.21
4.49,75.31,32.32,59.59
2.76,8.8,6.0,94.56
6.0,20.7,2.31,51.49
7.29,15.9,28.46,98.38
3.35,47.98,36.97,23.37
7.52,63.67,23.36,55.61
1.37,89.59,22.83,70.12
1.45,19.36,37.11,77.35
2.86,33.03,38.13,31.89
5.56,75.99,23.76,96.54
9.04,40.88,23.87,68.43
8.31,24.78,2.53,22.38
7.16,55.25,39.54,39.0
0.72,79.47,28.28,36.22
8.26,93.06,6.99,42.66
2.53,16.35,15.54,53.18
8.87,39.42,23.75,47.36
2.16,99.38,10.34,80.99
2.0,96.51,24.3,65.37
3.84,45.26,2.36,73.6
5.39,85.39,31.04,19.48
8.08,8.37,1.2,77.95
2.55,79.99,25.44,71.07
2.23,33.42,14.83,26.47
6.82,46.2,30.27,45.52
8.82,59.96,14.47,16.35
9.93,5.23,29.88,33.24
1.44,85.85,14.79,86.61
1.96,44.07,21.63,68.55
1.17,44.22,36.13,66.09
1.62,52.57,11.76,80.2
6.45,48.38,36.02,72.16
6.25,59.09,19.4,95.09
9.08,64.68,9.32,21.43
8.52,37.29,30.71,43.87
7.32,90.2,11.72,67.01
2.07,32.45,22.73,38.96
1.78,51.61,9.33,87.5
1.36,92.36,15.34,97.26
5.05,52.44,3.07,68.66
0.29,25.29,33.14,87.28
9.76,59.87,10.25,21.63
4.31,41.46,11.31,15.84
9.43,72.15,15.42,80.39
8.79,73.3,28.17,59.78
9.85,89.46,5.99,30.63
5.28,87.14,35.95,19.14
0.54,17.34,1.22,89.6
0.27,13.53,9.97,27.44
4.94,34.45,29.11,92.51
1.35,29.82,3.97,15.8
4.31,46.71,4.06,65.47
4.68,53.23,13.76,42.95
0.97,8.69,1.64,44.83
3.03,35.06,18.7,77.97
1.64,20.83,32.6,57.26
0.29,53.39,36.22,51.57
1.53,75.97,3.43,16.97
4.96,21.81,31.94,70.26
6.63,5.02,14.96,98.74
4.51,81.91,3.58,58.11
4.3,81.01,5.56,23.41
0.13,63.92,28.25,39.63
5.1,59.49,29.87,83.02
7.8,86.69,2.27,57.71
8.96,68.57,2.08,74.98
4.77,57.74,6.65,50.21
0.54,25.89,36.22,44.72
9.54,55.0,26.44,24.03
0.88,56.23,29.13,65.9
9.57,29.99,15.14,87.68
8.98,22.56,4.58,40.8
8.66,85.02,31.57,57.56
5.48,12.92,17.22,24.8
0.7,37.26,9.61,54.08
6.95,82.94,28.75,68.05
6.25,92.84,23.38,46.48
5.95,39.29,33.83,82.47
3.86,17.68,8.64,22.86
5.6,10.66,25.61,75.41
2.35,13.78,19.13,80.49
5.06,18.34,17.67,39.86
2.97,72.17,1.91,33.83
7.76,70.73,28.3,12.72
6.96,74.69,15.89,17.95
6.95,74.82,4.46,67.92
6.24,94.96,6.62,64.36
7.27,49.64,30.07,57.15
1.48,81.71,3.7,87.83
5.12,69.42,14.66,61.25
4.48,30.66,28.47,82.78
6.86,7.73,18.98,56.37
4.01,69.55,35.51,41.98
8.24,61.48,19.18,66.76
7.58,86.44,36.75,20.37
6.83,23.46,18.23,58.75
3.96,12.19,2.54,94.88
5.99,83.82,20.77,50.77
6.18,12.16,38.25,22.66
3.28,30.3,4.88,31.5
1.04,81.39,22.94,39.6
8.99,86.75,7.54,19.9
7.28,35.84,4.92,88.28
1.14,53.54,13.3,90.02
9.44,29.46,20.37,35.91
1.94,49.52,32.27,81.07
3.82,77.51,35.13,71.61
7.75,11.05,24.52,19.15
3.26,85.59,27.9,54.61
8.6,59.07,38.07,18.76
8.0,20.65,7.3,54.26
1.32,65.65,7.24,88.02
5.32,92.82,25.03,86.81
5.46,36.43,22.58,81.09
2.88,91.7,2.0,65.66
9.26,93.56,32.09,69.37
5.42,53.81,9.01,55.79
5.83,77.8,37.51,17.97
3.55,24.03,28.88,79.07
0.26,47.94,0.06,68.0
6.05,26.02,17.29,64.59
3.92,29.66,17.94,70.85
5.9,61.87,37.78,12.16
1.93,80.79,21.64,53.5
9.86,98.01,7.34,44.51
8.47,13.96,35.68,65.26
5.37,96.99,32.38,19.98
1.1,33.35,1.52,45.49
4.03,70.89,17.99,79.34
7.33,55.66,27.5,93.29
3.54,26.16,2.11,47.16
2.74,76.5,8.46,97.17
0.29,28.32,8.27,18.22
1.05,12.62,20.61,56.57
6.47,53.41,39.81,64.55
4.61,68.32,34.58,77.69
9.94,66.79,38.67,33.21
9.16,88.94,38.77,72.81
8.09,72.59,17.23,37.33
4.55,20.36,33.77,83.85
8.23,92.21,1.06,19.89
7.9,92.81,15.24,50.44
9.43,64.41,14.19,62.48
9.71,16.97,32.42,88.89
6.53,30.81,8.54,83.04
1.81,87.51,16.69,80.05
2.01,27.67,35.29,48.97
6.89,35.02,8.06,97.85
6.4,63.3,24.02,57.61
8.13,74.81,38.43,84.15
1.03,85.84,14.88,24.15
5.09,33.39,12.21,18.25
2.6,19.31,14.37,15.53
1.9,21.96,3.96,64.53
3.61,61.66,30.59,68.95
9.96,7.52,9.06,57.67
5.61,73.68,17.1,23.07
8.37,58.65,13.23,88.91
2.62,43.14,19.06,43.95
1.92,46.89,23.41,93.31
5.81,91.7,13.82,90.74
9.15,54.58,17.03,30.6
4.14,52.65,25.64,34.29
8.08,77.23,1.5,86.56
1.51,84.87,28.64,74.96
3.14,98.93,25.12,12.58
2.12,87.55,32.35,27.67
5.8,23.53,28.87,19.07
8.91,45.41,25.79,90.0
1.51,58.53,6.99,13.54
9.41,47.86,11.8,23.95
2.49,85.52,31.82,90.57
7.38,16.65,10.89,81.25
0.27,45.78,31.83,65.09
7.6,87.96,6.76,31.99
4.23,61.51,34.4,20.73
9.83,87.83,10.15,27.72
0.27,31.49,14.33,52.47
6.78,17.78,28.44,81.21
6.44,36.82,4.78,72.16
3.22,6.59,31.47,61.23
5.24,15.19,4.23,24.03
6.24,11.78,7.3,68.22
2.01,23.66,3.54,42.8
5.99,35.5,7.44,86.74
3.18,72.72,23.51,60.09
1.28,67.85,39.43,35.15
6.33,53.68,4.12,37.98
7.65,97.71,6.56,50.08
5.54,78.88,17.95,60.19
4.11,47.22,34.99,95.39
4.78,41.65,13.6,90.82
9.69,28.99,17.22,78.83
3.43,77.43,16.72,68.33
9.42,58.4,26.01,95.6
9.67,35.28,39.87,26.48
0.19,62.25,26.02,74.01
6.85,17.62,16.17,92.55
4.36,78.64,27.84,59.88
6.87,96.68,5.12,92.0
9.01,13.13,28.26,23.15
4.55,28.81,13.06,77.64
2.38,70.39,38.18,16.24
0.64,83.76,33.44,89.38
1.02,14.52,16.77,91.55
1.81,67.87,19.76,71.0
7.17,15.71,6.97,10.71
8.76,25.51,10.29,71.89
3.73,81.49,34.67,13.28
3.84,16.0,17.32,32.48
4.42,79.84,39.64,37.53
0.31,84.86,35.45,36.92
8.36,73.0,28.11,60.64
6.26,85.21,15.14,99.89
2.22,65.65,16.49,29.72
3.05,6.62,21.42,95.35
9.01,62.17,15.41,43.9
6.6,51.77,2.55,45.58
1.14,82.76,2.45,55.97
4.8,84.79,3.36,72.72
4.88,88.54,6.83,65.53
4.47,66.43,18.16,24.91
3.55,17.03,33.86,98.4
8.91,44.66,10.06,84.81
1.78,53.66,21.26,47.52
4.06,49.28,4.89,10.67
2.38,43.14,14.03,53.45
2.41,50.33,26.26,99.77
1.71,28.02,30.73,50.63
6.61,18.82,1.85,72.51
7.16,99.76,11.07,59.9
6.69,66.7,37.37,21.72
8.55,97.99,6.58,66.5
1.96,8.94,26.49,49.06
0.94,53.82,20.33,78.77
6.75,40.96,5.18,76.13
0.56,47.73,17.43,83.23
4.6,92.13,13.81,31.07
6.06,80.84,27.1,45.12
1.77,67.9,1.22,83.31
3.66,73.6,23.36,85.93
6.32,70.52,38.6,92.85
1.62,31.02,4.51,49.36
4.2,77.04,21.9,38.69
4.33,31.35,5.32,35.54
7.05,11.17,22.29,42.71
6.66,42.56,6.49,51.1
3.33,76.26,35.4,59.5
6.96,89.99,20.5,56.08
3.15,16.75,7.24,28.54
3.36,40.01,38.8,18.55
1.26,73.37,14.94,16.94
4.94,86.4,23.9,90.67
6.06,71.75,1.22,46.55
3.94,68.96,26.56,37.85
7.67,23.98,29.71,51.26
4.55,64.47,24.39,33.75
6.28,45.89,30.39,55.27
5.57,99.52,25.46,31.36
0.95,33.6,19.25,48.03
3.87,97.85,1.13,70.29
4.16,59.4,28.23,17.19
8.49,46.7,12.15,57.82
2.64,47.39,29.86,24.94
6.81,33.05,35.71,59.37
6.83,8.82,31.51,33.29
2.29,46.13,17.89,43.14
7.33,32.03,8.39,45.6
1.48,19.23,18.25,26.03
5.27,30.19,8.66,41.05
8.26,75.26,1.47,21.8
7.25,55.25,32.14,94.01
9.26,56.33,13.26,17.7
0.9,50.31,5.09,53.19
6.67,17.85,34.14,83.15
8.69,79.64,6.2,29.74
9.06,69.32,20.51,95.36
5.61,61.12,32.95,10.73
1.47,68.62,29.42,90.47
8.12,64.88,34.44,85.01
4.8,32.61,17.63,26.34
6.45,65.24,36.93,60.85
3.84,23.34,15.74,54.73
8.5,10.93,5.35,43.96
3.87,46.17,27.53,35.49
9.24,41.04,7.41,34.28
8.79,46.6,10.29,33.31
7.08,79.87,3.26,93.85
7.79,9.92,4.08,10.84
9.16,58.69,39.77,60.57
4.26,70.49,39.15,48.69
3.11,18.19,16.09,24.53
7.85,38.51,24.52,35.26
4.11,87.97,34.63,50.7
5.44,44.91,39.44,69.24
9.03,75.24,31.99,50.24
8.57,10.95,31.33,58.42
2.62,93.7,26.65,67.32
2.7,23.75,33.16,33.24
1.31,87.15,24.44,29.21
3.1,79.12,25.22,46.61
1.4,71.3,18.78,32.65
3.32,12.9,37.99,90.56
7.55,53.84,38.04,25.99
1.34,5.71,24.54,90.67
9.01,81.32,29.64,48.66
0.29,26.91,1.79,25.82
9.88,32.76,0.49,82.26
1.18,72.24,17.67,89.48
1.64,49.46,33.58,20.29
7.94,59.6,37.25,65.4
6.71,41.77,16.75,68.29
7.25,44.11,18.91,27.58
5.84,12.48,9.22,25.52
7.06,89.43,30.54,18.35
2.42,68.99,31.51,60.09
4.47,44.75,24.18,39.32
3.55,7.76,5.34,19.13
4.92,27.03,6.38,13.41
9.45,66.5,39.26,41.18
1.26,62.82,9.07,24.52
7.66,55.1,32.44,99.32
4.5,66.11,30.33,61.36
9.61,91.42,26.44,10.35
0.56,36.61,20.15,99.48
7.77,90.56,30.16,80.6
1.74,44.14,17.64,18.38
5.02,30.32,35.05,81.96
8.62,29.2,25.3,34.7
3.76,18.39,37.65,81.62
9.85,43.65,12.93,42.55
7.26,73.55,13.77,72.02
6.91,95.16,27.63,77.51
4.81,44.99,24.51,96.88
9.76,38.67,33.31,52.13
3.68,30.32,30.33,74.89
9.98,95.81,25.35,75.1
0.7,65.58,14.38,58.24
9.5,64.01,3.57,75.42
5.49,61.45,14.54,70.48
7.05,33.1,39.22,27.18
6.4,46.63,10.88,97.51
5.87,15.01,3.2,92.95
2.51,53.17,17.67,98.26
7.66,28.04,12.73,83.35
4.09,68.65,31.69,65.25
9.22,96.29,38.0,28.15
7.02,52.62,34.11,31.45
9.55,81.03,8.2,41.12
5.24,23.57,7.55,29.17
5.4,53.77,34.78,75.82
7.02,17.25,14.75,27.81
3.37,75.7,6.25,59.46
4.39,68.29,0.07,69.39
4.51,76.15,29.57,64.74
0.12,68.72,3.41,65.3
8.84,76.17,29.47,18.08
6.62,19.82,34.78,43.76
4.53,18.04,28.33,60.69
5.92,58.57,32.46,42.38
3.63,30.21,10.64,93.51
7.9,83.94,24.18,36.33
8.04,81.56,31.19,93.73
9.78,84.13,10.76,88.12
9.69,28.0,28.24,41.2
7.73,86.08,5.19,10.57
3.0,46.16,2.68,80.51
0.65,28.3,15.55,82.21
2.76,28.54,32.14,50.43
9.2,47.9,16.81,51.6
4.18,99.98,0.92,72.43
5.02,44.51,33.32,47.59
3.54,32.12,32.47,67.52
2.63,29.76,34.86,54.65
8.18,75.82,35.24,53.01
4.02,45.51,33.91,11.56
2.55,37.68,31.56,99.46
5.5,88.06,2.34,80.69
5.53,30.03,33.81,95.47
1.16,50.3,10.15,78.47
8.04,42.5,25.79,71.85
7.22,33.76,17.89,67.33
7.51,57.97,18.62,94.8
0.74,94.87,6.91,94.36
0.87,65.75,1.75,93.48
0.46,58.93,16.82,14.7
8.21,7.2,32.18,58.23
0.52,76.25,38.2,29.54
0.72,24.48,37.89,76.25
5.28,42.64,31.99,52.94
7.4,91.74,34.46,29.35
9.2,27.95,10.59,88.48
5.59,99.5,12.01,45.94
7.05,68.53,20.58,33.89
8.6,17.02,0.97,10.01
1.51,71.09,2.0,89.25
5.25,23.25,31.32,38.89
0.34,11.86,1.33,24.56
5.17,35.73,23.68,78.64
1.82,67.41,31.05,15.13
5.22,67.04,34.66,89.22
3.98,28.35,32.26,91.88
2.11,8.78,30.6,80.52
3.45,88.01,13.27,46.12
2.57,49.82,13.65,37.68
7.5,58.25,5.62,73.82
7.33,22.69,19.74,83.94
9.0,13.16,21.29,56.13
3.68,51.62,20.63,33.72
5.09,51.55,18.73,63.34
8.28,58.97,7.59,38.27
4.34,16.84,9.25,94.06
8.01,83.23,18.89,19.55
5.99,40.71,15.65,53.88
0.68,60.75,18.11,77.49
8.46,52.66,39.97,95.4
5.05,47.61,4.41,35.34
7.61,44.38,0.96,48.85
5.56,95.22,33.56,77.2
9.51,13.74,13.37,94.8
8.36,11.49,23.63,73.29
5.05,47.17,32.82,14.51
8.61,12.15,24.44,27.12
0.52,18.54,2.05,80.63
1.33,51.29,2.04,16.13
6.95,71.13,39.2,88.42
1.47,17.61,5.33,18.58
6.33,47.49,23.23,70.43
3.66,63.2,22.26,26.96
2.58,53.85,16.63,12.51
1.43,73.69,38.97,24.97
9.55,48.04,22.33,87.17
9.47,72.35,1.25,81.94
4.19,16.09,26.25,23.15
3.91,6.19,13.12,14.08
7.49,29.33,24.87,55.83
6.39,35.54,26.13,89.57
0.15,76.13,17.99,80.59
3.77,88.67,36.71,22.62
2.28,8.28,38.13,17.71
2.69,44.99,17.42,22.07
3.32,27.6,24.72,10.55
9.36,88.56,12.6,89.86
0.83,38.99,8.32,78.33
8.74,8.36,17.49,21.49
3.56,23.34,24.64,44.42
8.85,23.98,18.02,99.77
7.55,8.59,27.46,65.39
6.04,77.4,22.17,21.75
1.06,19.62,31.55,36.39
9.25,58.56,29.42,25.02
9.52,38.51,34.25,30.36
4.36,27.11,32.81,30.66
5.25,50.31,34.13,28.65
1.21,81.07,9.76,35.8
1.6,60.07,19.81,47.17
7.34,71.91,31.02,47.13
0.28,18.37,36.69,65.19
0.35,32.36,39.96,43.52
1.51,82.06,4.31,57.47
6.26,28.39,34.91,74.74
6.52,23.03,16.71,77.67
7.19,65.85,8.67,14.12
9.06,29.34,22.84,28.49
1.65,24.73,26.1,73.52
6.18,99.98,12.16,29.38
3.85,66.94,3.4,73.73
7.96,56.15,39.43,51.66
5.51,39.4,36.01,59.7
6.32,17.26,5.32,50.64
9.92,42.25,9.72,78.17
9.84,87.45,25.37,55.22
0.8,52.63,37.71,22.6
0.71,58.63,25.29,83.97
2.31,10.43,34.35,77.05
0.44,20.04,0.38,30.88
0.42,60.09,33.95,31.5
7.92,25.62,12.34,53.09
2.54,63.79,5.38,22.52
3.87,84.44,31.27,28.41
8.76,28.48,6.22,59.95
9.31,37.25,10.31,41.51
2.85,28.93,21.59,13.0
0.26,76.08,27.89,18.63
9.29,75.59,39.43,22.09
5.44,52.93,14.69,71.61
1.21,12.09,2.49,28.96
3.44,52.69,19.87,67.97
5.39,61.57,17.37,86.38
1.89,45.78,36.05,91.17
8.23,26.33,29.5,46.87
9.31,16.68,26.25,58.03
2.29,15.43,8.17,33.53
6.93,50.2,10.86,11.97
5.92,5.12,31.58,17.56
2.48,79.72,34.23,52.13
0.48,45.5,20.2,95.66
2.07,43.8,32.88,19.14
4.89,79.32,32.19,89.29
5.69,55.34,19.14,45.46
6.24,71.15,27.23,76.28
8.55,95.22,10.06,39.14
6.57,47.59,18.95,78.42
