CO,NO2,Temperature,Humidity
1.5,106.0,5.6,68.9
3.4,140.0,6.4,65.6
3.4,138.0,7.3,61.4
3.2,165.0,9.6,53.7
4.8,214.0,12.0,45.9
3.5,178.0,12.7,44.4
4.1,187.0,13.9,42.8
4.8,203.0,15.0,41.4
4.4,204.0,16.0,38.7
4.5,198.0,16.0,38.6
5.9,218.0,14.1,44.9
9.9,269.0,12.6,55.9
6.9,217.0,11.7,60.8
4.3,183.0,11.5,60.9
2.9,147.0,10.6,64.1
2.0,120.0,10.1,66.2
1.7,112.0,9.0,70.1
1.9,107.0,8.6,70.5
2.0,103.0,7.6,74.3
1.9,97.0,6.9,76.1
0.8,74.0,6.8,75.4
0.7,68.0,6.6,75.3
1.1,92.0,6.0,77.3
1.7,111.0,6.0,76.7
3.1,133.0,6.9,73.7
4.4,139.0,7.6,70.6
5.6,192.0,9.3,64.2
4.4,192.0,11.7,55.7
4.4,206.0,12.9,54.1
4.7,182.0,14.0,53.0
4.2,192.0,15.1,50.2
3.3,188.0,16.7,47.3
5.1,186.0,16.8,48.4
7.4,257.0,-200.0,-200.0
9.3,248.0,-200.0,-200.0
7.4,208.0,-200.0,-200.0
5.3,167.0,-200.0,-200.0
4.1,148.0,-200.0,-200.0
2.5,112.0,-200.0,-200.0
2.1,108.0,-200.0,-200.0
2.9,115.0,-200.0,-200.0
2.3,96.0,-200.0,-200.0
1.7,87.0,-200.0,-200.0
0.7,61.0,-200.0,-200.0
0.8,61.0,-200.0,-200.0
1.0,82.0,-200.0,-200.0
1.2,83.0,-200.0,-200.0
3.5,116.0,-200.0,-200.0
4.5,147.0,-200.0,-200.0
4.9,167.0,-200.0,-200.0
3.5,176.0,-200.0,-200.0
3.4,177.0,-200.0,-200.0
4.0,169.0,-200.0,-200.0
4.3,181.0,-200.0,-200.0
4.0,183.0,-200.0,-200.0
4.7,176.0,-200.0,-200.0
6.6,229.0,-200.0,-200.0
7.3,214.0,-200.0,-200.0
3.6,137.0,-200.0,-200.0
2.4,115.0,-200.0,-200.0
2.1,107.0,-200.0,-200.0
2.1,105.0,-200.0,-200.0
1.7,96.0,-200.0,-200.0
2.2,100.0,-200.0,-200.0
2.0,100.0,-200.0,-200.0
1.6,92.0,-200.0,-200.0
-200.0,81.0,-200.0,-200.0
1.0,74.0,-200.0,-200.0
1.0,81.0,-200.0,-200.0
1.6,99.0,-200.0,-200.0
3.5,123.0,-200.0,-200.0
5.3,146.0,-200.0,-200.0
4.6,161.0,-200.0,-200.0
4.5,210.0,-200.0,-200.0
4.2,190.0,-200.0,-200.0
4.1,170.0,-200.0,-200.0
5.5,212.0,-200.0,-200.0
4.8,217.0,-200.0,-200.0
5.5,236.0,-200.0,-200.0
5.2,217.0,-200.0,-200.0
7.5,231.0,-200.0,-200.0
8.6,227.0,-200.0,-200.0
9.1,219.0,-200.0,-200.0
8.6,203.0,-200.0,-200.0
5.4,186.0,-200.0,-200.0
4.3,173.0,-200.0,-200.0
4.2,162.0,-200.0,-200.0
4.3,161.0,-200.0,-200.0
4.2,144.0,-200.0,-200.0
2.2,119.0,-200.0,-200.0
1.8,112.0,-200.0,-200.0
2.0,111.0,-200.0,-200.0
2.5,122.0,-200.0,-200.0
4.1,137.0,-200.0,-200.0
6.3,151.0,-200.0,-200.0
5.0,164.0,-200.0,-200.0
5.1,198.0,-200.0,-200.0
3.6,213.0,-200.0,-200.0
3.5,164.0,-200.0,-200.0
3.7,177.0,-200.0,-200.0
3.1,168.0,-200.0,-200.0
3.2,150.0,-200.0,-200.0
3.8,152.0,-200.0,-200.0
3.2,138.0,-200.0,-200.0
3.2,129.0,-200.0,-200.0
3.3,130.0,13.3,68.0
3.1,137.0,13.2,72.8
2.4,125.0,12.6,76.5
1.4,106.0,12.6,74.3
2.1,121.0,12.9,72.1
1.4,101.0,13.1,70.5
1.4,100.0,12.4,73.8
1.0,86.0,11.8,76.3
1.3,90.0,10.8,80.0
1.0,89.0,10.4,77.3
1.1,96.0,10.0,76.2
2.1,125.0,9.4,67.7
3.2,143.0,9.3,71.2
3.3,153.0,12.6,54.0
2.3,140.0,16.1,28.5
1.0,92.0,16.6,19.9
0.8,78.0,15.9,18.2
0.8,68.0,14.3,18.4
0.6,64.0,15.0,16.3
0.9,80.0,14.9,17.1
0.8,81.0,13.2,18.8
1.2,102.0,12.4,19.6
2.1,132.0,11.9,21.3
3.9,162.0,11.1,24.8
4.4,179.0,10.1,29.7
2.0,148.0,10.2,23.8
2.3,146.0,9.4,27.4
3.6,164.0,7.9,39.0
3.9,162.0,7.6,40.6
1.6,118.0,6.4,43.7
-200.0,78.0,5.1,46.5
1.0,79.0,3.3,53.5
0.8,62.0,4.8,49.9
0.7,85.0,2.2,60.1
1.0,110.0,2.5,59.3
1.0,99.0,3.2,55.7
1.5,101.0,5.0,48.8
2.5,129.0,5.8,49.8
2.6,132.0,6.0,47.6
3.2,148.0,7.4,44.6
3.0,134.0,5.2,73.1
3.4,148.0,4.8,81.4
3.3,146.0,4.7,82.3
3.6,148.0,4.7,82.8
5.5,175.0,4.7,83.4
4.5,170.0,5.2,83.1
4.7,173.0,5.5,84.1
4.3,151.0,5.8,84.5
3.2,129.0,6.2,84.1
2.9,126.0,6.6,83.3
3.1,127.0,6.8,82.8
2.8,118.0,8.2,78.4
1.2,83.0,9.7,70.9
0.8,60.0,9.3,65.9
0.6,37.0,8.8,62.9
0.6,39.0,8.6,58.8
1.0,70.0,9.2,55.9
3.2,108.0,8.4,57.7
3.6,119.0,8.5,60.4
2.9,111.0,8.9,57.4
2.4,106.0,9.2,55.8
2.5,105.0,9.6,53.9
2.6,114.0,9.6,52.4
2.3,93.0,9.7,49.8
2.2,89.0,9.4,44.9
2.3,102.0,9.8,41.9
2.9,129.0,8.9,44.9
4.1,151.0,8.4,45.4
4.1,151.0,8.0,41.0
4.0,149.0,7.9,37.1
3.7,149.0,7.8,33.9
1.7,114.0,7.3,32.4
1.1,104.0,7.4,34.6
1.1,104.0,7.1,33.7
1.5,127.0,6.4,35.8
0.5,53.0,5.6,37.7
0.2,39.0,5.3,38.8
0.3,41.0,4.7,41.4
0.6,97.0,4.3,43.9
0.7,120.0,4.9,40.6
2.6,167.0,5.1,40.8
5.5,198.0,6.5,38.1
2.6,157.0,7.4,36.5
1.5,125.0,7.9,36.4
1.7,135.0,7.8,36.8
2.2,138.0,8.7,33.7
2.1,132.0,8.5,34.3
2.2,142.0,8.9,34.5
2.3,137.0,8.8,35.7
2.5,145.0,7.9,38.6
3.1,166.0,7.6,40.1
3.6,165.0,6.9,40.3
3.9,175.0,6.5,41.7
4.0,185.0,6.3,42.6
2.3,166.0,5.9,44.7
1.5,140.0,5.8,43.4
1.5,133.0,5.8,42.5
2.2,144.0,5.6,42.0
1.3,126.0,5.3,42.3
-200.0,72.0,5.1,44.8
0.5,70.0,5.2,45.9
0.5,74.0,4.7,49.0
0.9,124.0,4.5,51.8
2.0,152.0,4.5,53.0
3.2,174.0,4.8,53.1
2.3,161.0,7.8,42.0
1.8,120.0,9.3,37.6
2.1,111.0,10.0,34.2
1.9,128.0,10.3,32.6
2.4,133.0,9.8,31.8
2.1,121.0,9.8,30.3
2.8,147.0,9.6,29.6
3.3,136.0,8.1,32.5
2.9,153.0,6.8,36.1
3.9,178.0,6.4,36.5
4.1,174.0,5.9,37.8
3.3,166.0,5.1,40.7
3.3,169.0,4.8,45.1
1.9,132.0,4.5,43.9
2.0,127.0,5.2,44.1
1.9,113.0,4.3,46.4
2.1,128.0,3.0,52.5
1.3,85.0,1.5,61.4
1.1,77.0,4.0,50.4
1.2,78.0,2.8,55.2
1.8,115.0,1.2,61.4
3.6,169.0,1.4,61.3
3.7,174.0,2.2,58.1
3.4,171.0,4.3,49.4
4.0,179.0,6.6,42.5
3.8,193.0,8.0,38.3
4.1,210.0,9.1,36.1
4.9,224.0,10.0,34.7
3.3,175.0,11.0,33.0
4.3,177.0,11.3,33.6
6.6,208.0,9.4,41.3
8.5,247.0,8.0,45.9
8.7,242.0,7.1,50.3
9.1,252.0,6.2,56.9
7.2,228.0,6.3,57.9
5.0,196.0,6.2,56.8
4.2,190.0,6.1,54.7
4.6,187.0,6.0,55.6
3.9,174.0,5.1,59.0
3.4,158.0,5.1,58.4
2.4,132.0,4.2,63.1
2.5,121.0,4.3,64.1
3.5,136.0,4.8,61.9
3.9,138.0,5.3,61.1
4.8,149.0,5.7,61.3
6.1,165.0,6.1,60.5
6.6,170.0,6.7,59.7
6.5,165.0,7.2,58.6
6.0,167.0,8.0,55.9
6.9,197.0,9.8,52.4
7.9,217.0,10.5,51.1
6.1,204.0,10.8,52.4
6.7,193.0,10.6,55.3
6.8,192.0,10.4,57.0
6.7,175.0,10.2,58.3
6.4,168.0,-200.0,-200.0
6.8,170.0,-200.0,-200.0
5.6,157.0,-200.0,-200.0
5.4,143.0,-200.0,-200.0
5.2,152.0,-200.0,-200.0
5.9,169.0,9.4,66.1
5.6,164.0,9.6,65.9
5.5,154.0,9.5,66.2
-200.0,130.0,9.1,68.7
2.2,119.0,9.0,69.8
2.0,106.0,8.9,70.5
2.2,111.0,8.9,70.4
2.0,122.0,9.1,69.6
2.5,121.0,9.0,70.8
3.0,136.0,9.8,68.6
2.8,138.0,10.2,67.3
3.4,147.0,10.7,65.0
5.5,178.0,11.4,62.9
4.0,176.0,12.2,61.1
2.4,159.0,12.1,61.8
3.1,168.0,11.7,65.6
4.0,181.0,11.4,67.9
4.6,184.0,11.2,70.8
4.8,170.0,10.9,75.9
6.2,174.0,11.3,78.3
4.6,136.0,10.3,82.8
4.5,127.0,10.4,82.5
4.2,125.0,11.0,81.7
2.6,121.0,11.7,79.8
1.6,117.0,11.6,80.0
1.3,108.0,11.3,80.1
0.5,55.0,10.8,78.7
0.4,46.0,10.7,81.5
0.3,46.0,10.9,80.3
0.4,67.0,10.7,80.7
0.6,90.0,10.5,81.8
0.9,117.0,10.4,82.9
1.1,118.0,10.6,82.1
1.0,112.0,11.5,72.6
1.6,134.0,12.8,65.5
1.8,127.0,13.9,60.9
1.0,88.0,14.9,57.9
0.8,57.0,14.8,63.5
1.4,99.0,13.6,68.9
2.1,129.0,13.6,68.9
2.3,137.0,13.5,67.1
3.5,146.0,12.3,75.4
3.8,139.0,11.7,80.0
2.4,128.0,11.8,82.7
1.0,106.0,11.8,77.5
1.3,114.0,12.0,72.3
2.3,137.0,11.2,79.6
1.5,114.0,11.5,74.2
1.1,92.0,11.6,68.9
0.7,55.0,11.7,64.6
0.4,46.0,11.9,61.1
0.5,67.0,12.5,57.3
0.8,95.0,12.3,60.1
1.9,133.0,11.5,68.7
2.3,138.0,12.5,63.2
1.9,127.0,12.9,63.2
1.6,119.0,13.5,59.9
1.4,113.0,13.4,61.3
1.5,109.0,14.4,57.1
1.4,97.0,15.0,57.2
2.0,117.0,12.4,72.6
2.5,132.0,12.8,73.6
2.2,117.0,13.3,68.2
2.0,110.0,13.4,66.6
2.1,119.0,13.3,63.6
2.1,116.0,12.9,62.4
2.1,123.0,12.4,64.7
1.6,117.0,12.1,65.6
1.1,100.0,11.3,69.8
1.2,101.0,11.0,68.7
1.6,106.0,5.3,50.7
2.5,129.0,5.9,50.0
1.9,126.0,4.3,55.3
1.4,106.0,4.2,57.1
1.5,99.0,3.5,58.3
1.4,97.0,3.0,60.7
1.1,94.0,2.6,63.2
1.0,86.0,3.9,59.0
1.2,97.0,4.7,57.2
1.7,113.0,6.8,48.6
2.3,125.0,8.6,43.6
2.2,147.0,9.5,41.2
2.4,153.0,10.9,35.9
2.2,147.0,12.5,32.3
2.1,139.0,12.8,32.6
3.0,165.0,10.9,39.7
4.7,191.0,9.0,51.8
3.6,172.0,8.1,54.1
2.5,151.0,7.8,54.6
2.3,137.0,6.2,59.6
2.1,130.0,5.7,59.9
1.7,115.0,5.6,59.7
1.8,112.0,4.7,62.9
1.6,105.0,4.5,63.5
1.3,96.0,4.5,63.6
1.3,87.0,3.2,68.3
1.1,75.0,3.1,69.2
1.0,82.0,2.4,71.9
1.0,83.0,3.1,68.7
1.2,88.0,2.1,73.1
1.3,106.0,3.3,68.2
1.6,112.0,4.1,65.8
2.2,141.0,6.6,56.6
2.2,148.0,8.0,51.2
2.8,171.0,10.3,44.9
2.1,160.0,12.3,41.7
1.6,137.0,13.5,41.3
2.8,167.0,13.4,43.1
2.6,164.0,9.9,53.3
2.8,166.0,8.9,54.6
2.9,167.0,8.9,54.8
3.4,174.0,8.3,58.2
2.9,160.0,-200.0,-200.0
3.2,169.0,-200.0,-200.0
3.1,162.0,-200.0,-200.0
3.0,149.0,-200.0,-200.0
3.4,158.0,-200.0,-200.0
3.0,143.0,-200.0,-200.0
-200.0,121.0,-200.0,-200.0
1.1,92.0,-200.0,-200.0
1.4,102.0,-200.0,-200.0
1.8,121.0,-200.0,-200.0
3.6,164.0,-200.0,-200.0
3.1,175.0,-200.0,-200.0
1.9,130.0,-200.0,-200.0
1.7,117.0,-200.0,-200.0
1.7,115.0,-200.0,-200.0
1.6,106.0,-200.0,-200.0
1.6,102.0,-200.0,-200.0
1.7,122.0,-200.0,-200.0
2.2,138.0,-200.0,-200.0
3.3,162.0,-200.0,-200.0
3.9,177.0,-200.0,-200.0
5.0,190.0,-200.0,-200.0
4.2,182.0,-200.0,-200.0
3.2,163.0,-200.0,-200.0
1.7,135.0,-200.0,-200.0
1.5,130.0,-200.0,-200.0
1.3,117.0,-200.0,-200.0
1.2,104.0,-200.0,-200.0
1.3,97.0,-200.0,-200.0
0.6,72.0,-200.0,-200.0
0.8,71.0,-200.0,-200.0
0.9,94.0,-200.0,-200.0
1.1,118.0,-200.0,-200.0
3.4,174.0,-200.0,-200.0
3.6,170.0,-200.0,-200.0
3.1,171.0,-200.0,-200.0
3.3,196.0,-200.0,-200.0
3.4,191.0,-200.0,-200.0
2.8,165.0,-200.0,-200.0
2.6,148.0,-200.0,-200.0
3.0,172.0,-200.0,-200.0
2.9,165.0,-200.0,-200.0
3.8,184.0,-200.0,-200.0
3.8,173.0,-200.0,-200.0
3.6,174.0,-200.0,-200.0
4.5,181.0,-200.0,-200.0
3.7,166.0,-200.0,-200.0
2.4,150.0,-200.0,-200.0
1.7,131.0,-200.0,-200.0
1.7,129.0,-200.0,-200.0
1.7,120.0,9.5,69.5
1.9,119.0,9.1,70.9
2.0,111.0,7.9,72.1
1.7,109.0,7.6,72.7
1.8,110.0,7.5,71.7
2.2,126.0,7.9,70.6
3.7,148.0,8.6,69.0
4.8,162.0,9.1,67.5
4.8,173.0,9.8,65.8
5.2,198.0,11.2,61.9
5.9,219.0,12.8,60.1
5.9,206.0,13.4,62.4
3.1,155.0,14.3,61.2
2.6,150.0,14.6,59.6
2.8,148.0,14.2,60.0
2.8,158.0,13.8,62.6
2.8,152.0,13.6,64.0
3.1,148.0,13.4,64.5
3.3,147.0,13.5,64.7
2.7,144.0,13.4,65.3
2.3,144.0,13.2,64.5
1.6,126.0,13.2,62.3
1.6,115.0,12.5,63.7
1.7,116.0,12.3,64.6
1.6,112.0,12.5,63.8
-200.0,67.0,12.0,64.6
0.9,67.0,10.7,69.5
0.8,72.0,12.4,62.6
0.7,69.0,12.3,62.7
1.1,107.0,11.4,66.6
1.5,117.0,11.1,70.2
1.5,115.0,13.4,61.0
1.6,120.0,15.9,52.2
1.6,128.0,15.6,54.0
2.0,138.0,16.3,51.5
1.7,127.0,16.5,50.8
1.5,111.0,16.3,51.9
2.0,122.0,16.2,53.0
1.9,134.0,15.6,54.8
2.1,153.0,14.5,57.5
2.8,169.0,14.0,60.1
2.7,162.0,13.5,63.0
2.4,152.0,12.6,65.4
1.6,127.0,12.0,67.5
1.7,112.0,10.5,72.0
1.3,98.0,10.0,70.9
1.4,89.0,9.8,70.7
1.2,82.0,8.0,75.0
1.0,77.0,7.0,77.3
0.6,55.0,7.2,74.4
0.7,63.0,6.7,75.0
1.0,69.0,6.4,76.3
1.7,99.0,6.0,78.5
3.0,125.0,6.3,77.4
2.4,123.0,7.7,73.8
2.2,128.0,10.2,61.5
2.6,149.0,11.3,58.1
2.5,137.0,10.6,62.3
3.0,147.0,11.1,62.0
3.3,168.0,12.6,57.7
3.8,180.0,13.3,56.2
3.6,170.0,11.2,65.3
5.0,180.0,8.8,74.6
5.7,178.0,7.2,78.5
5.0,159.0,6.5,80.0
4.8,156.0,5.8,83.8
3.9,146.0,5.5,83.5
3.3,132.0,5.8,81.3
3.4,137.0,5.4,82.6
2.4,114.0,6.4,76.3
1.4,95.0,7.0,73.6
1.2,88.0,7.9,69.3
1.2,94.0,7.4,71.7
1.2,97.0,7.7,71.9
1.3,93.0,8.1,68.0
2.3,113.0,6.7,77.1
3.4,126.0,6.8,77.9
3.0,133.0,8.9,66.7
2.5,141.0,11.6,54.1
2.7,139.0,13.5,49.4
2.8,147.0,13.8,50.9
3.6,175.0,13.4,55.9
3.1,180.0,12.9,59.0
4.3,194.0,13.3,59.0
4.6,192.0,13.0,61.9
4.3,188.0,12.5,63.6
4.3,179.0,12.2,65.8
5.5,196.0,12.6,65.2
3.4,169.0,13.3,63.6
2.4,151.0,13.5,62.6
1.6,123.0,14.1,59.6
1.7,127.0,14.0,61.4
1.6,127.0,13.5,63.4
1.3,118.0,13.2,64.2
-200.0,55.0,13.7,61.1
0.6,44.0,13.5,63.8
0.6,46.0,12.5,67.3
0.5,46.0,13.2,64.2
0.6,61.0,13.1,63.4
0.7,60.0,13.8,60.5
0.9,71.0,13.7,60.4
1.5,111.0,14.0,59.7
1.9,127.0,15.0,56.2
1.9,128.0,16.9,50.9
2.2,142.0,16.6,52.4
3.8,145.0,16.4,53.2
2.0,145.0,16.1,52.8
2.2,156.0,15.7,54.4
3.3,154.0,15.4,55.3
2.7,165.0,15.2,54.7
2.6,153.0,14.7,56.6
2.5,151.0,14.4,58.2
1.5,131.0,14.3,59.2
1.9,128.0,14.0,60.4
2.0,137.0,13.7,63.6
1.7,119.0,13.1,68.7
1.2,96.0,13.2,69.9
0.6,60.0,12.9,70.4
-200.0,54.0,12.4,72.5
-200.0,66.0,13.0,70.3
0.4,104.0,12.3,73.3
2.6,137.0,12.8,71.8
3.5,146.0,13.1,70.2
2.1,136.0,12.8,71.8
2.1,144.0,13.1,70.3
1.7,133.0,13.7,67.0
2.6,148.0,14.0,65.4
2.6,155.0,14.4,63.8
2.4,152.0,14.1,65.9
2.4,145.0,14.1,65.9
2.0,139.0,14.1,66.0
2.0,134.0,14.0,66.4
3.1,128.0,13.8,66.4
3.3,135.0,13.4,68.1
3.3,136.0,13.2,69.1
2.6,126.0,13.0,70.0
1.7,116.0,12.7,69.9
1.8,116.0,12.0,71.9
1.5,107.0,13.2,66.8
1.1,91.0,12.4,69.5
0.7,70.0,11.8,70.6
0.7,78.0,12.3,68.0
0.9,75.0,12.0,69.2
1.3,101.0,11.7,69.8
3.2,136.0,12.1,67.6
5.1,147.0,12.5,65.1
3.7,143.0,12.8,62.5
3.2,153.0,13.4,59.9
3.1,148.0,13.4,57.9
3.0,149.0,13.6,56.4
3.6,141.0,13.8,56.3
3.2,147.0,13.7,57.9
3.9,159.0,13.6,58.9
3.4,152.0,13.4,59.7
3.9,144.0,13.3,61.2
3.6,146.0,13.2,61.8
4.7,162.0,12.9,61.5
4.1,156.0,12.6,63.9
3.4,146.0,12.0,67.4
3.5,151.0,11.9,69.0
1.2,127.0,12.0,66.6
2.4,123.0,11.4,69.6
2.1,122.0,11.2,70.3
-200.0,85.0,10.7,71.3
1.0,83.0,10.0,74.8
1.4,98.0,9.2,78.5
1.8,109.0,8.8,79.4
3.8,138.0,8.7,79.4
4.1,138.0,8.9,76.5
4.4,170.0,9.9,73.3
3.5,191.0,11.8,65.5
3.5,196.0,13.0,60.9
3.8,185.0,14.7,52.3
3.1,156.0,15.1,49.6
3.4,173.0,15.7,48.8
3.3,166.0,15.8,48.9
3.4,173.0,14.6,54.0
4.7,177.0,14.3,56.3
5.7,182.0,14.1,57.8
5.6,166.0,13.1,62.9
5.9,177.0,12.0,67.5
3.6,158.0,10.7,70.9
2.5,133.0,10.0,73.2
2.9,123.0,9.4,75.0
2.5,120.0,8.5,76.9
1.7,105.0,8.4,75.9
1.1,86.0,6.2,82.1
0.9,77.0,7.0,77.3
1.0,81.0,6.5,79.7
1.6,103.0,7.7,76.8
3.1,127.0,8.2,74.9
4.1,134.0,8.8,73.2
3.9,158.0,9.7,70.1
3.6,175.0,11.7,62.7
3.2,178.0,13.1,58.5
2.2,135.0,14.2,54.1
2.4,133.0,14.2,54.3
2.7,134.0,14.0,56.3
2.7,137.0,13.5,57.8
3.9,160.0,12.3,63.0
5.2,166.0,11.4,68.0
4.0,144.0,10.8,69.5
2.9,129.0,11.0,67.1
3.3,129.0,9.5,71.3
2.0,107.0,8.8,71.0
1.8,101.0,8.0,73.4
2.7,112.0,7.6,73.0
1.8,98.0,7.1,73.9
1.3,90.0,7.1,73.5
1.1,59.0,5.1,81.3
1.6,98.0,4.3,82.9
1.3,109.0,5.3,80.4
1.4,110.0,5.7,79.3
5.0,159.0,6.8,74.8
4.3,144.0,6.9,75.2
4.1,147.0,8.0,71.9
3.8,179.0,9.3,67.1
3.1,164.0,10.2,63.6
3.3,160.0,11.0,60.9
3.1,143.0,11.3,60.1
2.7,138.0,12.2,56.9
3.4,143.0,11.9,59.1
5.0,196.0,10.3,66.3
5.7,197.0,8.2,74.9
5.8,189.0,7.9,77.1
5.8,188.0,8.3,75.0
5.0,190.0,8.2,75.2
1.7,126.0,8.3,69.7
1.6,113.0,6.7,74.4
2.3,129.0,6.4,74.9
2.4,128.0,4.9,80.1
2.0,122.0,4.8,79.4
-200.0,115.0,2.4,86.6
1.1,92.0,3.4,81.4
1.0,70.0,4.2,77.0
1.3,83.0,3.5,80.8
1.9,127.0,3.5,80.3
2.6,142.0,4.0,78.5
2.7,155.0,4.5,76.6
2.4,153.0,5.6,72.3
2.7,177.0,7.5,64.4
3.1,179.0,8.9,60.8
4.4,212.0,10.6,55.3
3.2,182.0,12.3,46.3
2.9,168.0,12.2,47.0
3.0,179.0,10.5,55.1
3.7,182.0,8.7,66.3
5.2,194.0,7.9,69.9
3.3,166.0,7.6,65.3
3.6,168.0,6.5,67.6
2.3,148.0,5.9,66.4
3.0,151.0,5.2,70.0
3.8,165.0,5.2,67.8
3.2,165.0,4.9,67.1
2.1,128.0,5.1,65.5
1.7,115.0,3.7,68.9
1.4,120.0,4.5,62.7
1.2,106.0,4.7,62.3
1.4,118.0,3.9,67.1
1.4,156.0,5.7,54.5
1.7,130.0,6.1,50.3
1.0,112.0,9.0,39.5
1.0,96.0,10.7,34.4
0.8,89.0,11.1,33.4
1.0,98.0,11.9,30.8
0.8,85.0,11.4,32.0
0.7,80.0,11.3,32.5
1.1,112.0,11.0,33.0
1.1,121.0,10.3,35.0
1.2,132.0,8.4,40.9
2.0,160.0,8.3,38.5
2.2,167.0,8.1,37.9
1.5,157.0,7.7,39.0
1.2,130.0,7.0,41.5
1.5,145.0,6.6,42.6
1.4,133.0,6.4,44.2
1.2,110.0,6.0,46.0
1.0,100.0,4.4,53.1
0.7,79.0,3.7,55.8
0.5,79.0,2.6,58.6
0.7,90.0,3.2,56.0
1.0,95.0,3.6,55.4
3.0,169.0,1.8,63.3
4.1,199.0,2.4,60.2
3.1,186.0,4.6,52.1
3.8,208.0,8.2,40.5
2.7,178.0,10.5,34.7
3.1,176.0,11.1,33.3
3.1,177.0,11.1,32.6
3.2,182.0,12.4,28.3
3.3,182.0,12.9,24.5
4.0,193.0,11.4,28.7
8.6,272.0,9.2,39.3
8.7,225.0,7.8,48.1
3.6,181.0,7.2,50.6
3.0,172.0,6.0,53.3
1.9,153.0,5.3,55.0
1.9,143.0,4.2,58.1
1.6,142.0,3.4,60.9
1.4,131.0,3.0,60.2
1.0,105.0,3.2,58.8
-200.0,83.0,4.5,53.8
0.8,87.0,3.1,59.7
0.9,106.0,4.2,57.1
1.5,140.0,3.4,58.5
3.1,167.0,3.9,57.3
5.1,175.0,4.3,56.8
5.8,235.0,5.6,52.9
3.8,196.0,5.5,54.9
4.4,211.0,5.1,64.3
4.9,234.0,5.5,66.1
5.2,240.0,5.5,69.3
4.6,243.0,5.0,75.5
4.8,224.0,5.2,76.2
4.9,240.0,5.3,77.4
4.9,215.0,5.0,79.6
5.5,216.0,5.1,83.0
4.2,184.0,6.4,82.9
1.5,152.0,10.3,74.0
0.1,104.0,11.3,71.8
0.2,104.0,9.8,81.9
0.9,124.0,9.5,83.8
1.0,127.0,9.9,81.0
0.4,109.0,9.9,79.8
-200.0,73.0,4.8,75.7
-200.0,52.0,4.7,78.9
-200.0,57.0,5.0,75.0
0.1,89.0,5.6,69.5
0.7,128.0,7.0,64.9
1.2,152.0,7.1,65.4
0.2,128.0,6.4,67.4
-200.0,124.0,5.3,75.9
-200.0,117.0,6.3,73.0
0.3,110.0,8.6,63.3
0.6,128.0,10.0,55.0
0.2,114.0,9.4,53.6
0.2,110.0,9.2,55.0
0.7,112.0,8.7,55.1
1.8,130.0,8.9,54.4
2.2,135.0,8.6,53.6
2.3,141.0,9.0,50.4
2.6,141.0,9.2,49.8
1.1,95.0,8.8,52.1
1.2,97.0,8.8,50.9
1.8,112.0,8.7,51.1
1.1,74.0,8.6,51.5
0.9,62.0,8.5,51.9
0.6,40.0,7.8,54.2
0.6,45.0,7.1,56.0
0.9,93.0,7.0,57.6
1.0,104.0,7.5,55.3
3.4,162.0,7.0,56.3
4.2,169.0,7.6,53.5
4.4,190.0,8.3,50.5
2.9,170.0,12.4,37.1
2.6,151.0,13.9,32.3
2.6,150.0,14.4,28.9
3.0,154.0,14.8,25.4
2.3,140.0,15.1,20.8
3.0,167.0,15.4,23.5
4.5,204.0,13.7,28.1
6.0,210.0,11.5,37.5
4.3,182.0,10.4,42.3
3.4,165.0,9.9,44.0
2.8,150.0,8.7,48.3
2.1,132.0,8.1,49.9
1.7,120.0,7.3,52.8
1.8,119.0,8.0,52.2
1.6,110.0,6.8,56.4
1.4,94.0,6.7,57.4
-200.0,101.0,5.4,65.9
1.3,117.0,5.5,66.5
1.6,121.0,5.9,65.8
2.4,138.0,6.4,63.9
4.5,174.0,7.2,62.2
5.7,179.0,7.9,60.0
4.3,175.0,8.3,58.5
4.2,183.0,9.3,54.5
4.5,189.0,10.2,53.1
5.0,198.0,11.1,51.4
2.9,142.0,12.8,46.9
3.0,139.0,13.1,48.0
3.3,99.0,13.5,51.5
1.4,135.0,13.4,51.2
2.3,223.0,12.1,55.3
1.6,194.0,12.0,56.5
4.9,244.0,10.4,64.4
6.4,243.0,9.4,69.1
3.5,230.0,8.9,71.0
1.7,207.0,8.1,73.8
2.6,223.0,7.3,76.8
1.6,216.0,7.3,76.7
1.5,198.0,7.1,77.3
0.5,126.0,7.0,77.8
0.9,144.0,5.7,80.5
0.4,183.0,5.2,81.4
0.5,193.0,5.6,80.4
0.8,196.0,6.3,78.8
1.4,208.0,6.9,76.9
1.6,217.0,9.2,67.7
1.5,246.0,11.6,59.8
1.0,204.0,14.0,52.0
1.0,192.0,15.0,50.2
1.3,186.0,14.9,49.9
0.1,133.0,15.8,33.8
-200.0,126.0,15.4,29.3
-200.0,138.0,14.4,25.7
0.1,148.0,13.4,27.2
0.4,167.0,12.2,28.7
0.7,175.0,11.3,25.7
2.7,224.0,9.7,31.9
2.1,215.0,8.4,36.5
1.3,196.0,8.2,36.8
0.8,195.0,8.0,36.0
-200.0,181.0,7.0,39.9
-200.0,150.0,5.7,44.3
-200.0,139.0,4.2,50.8
-200.0,74.0,4.6,45.1
-200.0,73.0,2.7,53.3
-200.0,77.0,3.1,51.0
-200.0,98.0,2.5,54.1
-200.0,121.0,3.1,53.5
-200.0,162.0,5.0,47.5
-200.0,178.0,5.8,43.4
